name,if,else,loop,add,sub,mul,div,and,or,not,bigger,smaller,equal,dot,long,double,int,char,unsigned,void,str,num,label
d3f46f72a1a6414e,5,1,5,17,0,0,0,0,0,1,1,5,22,0,0,0,10,3,0,0,8,13,26
751c1e891673401d,3,0,5,8,2,0,0,0,0,0,1,6,10,8,0,0,5,1,0,0,6,9,45
33ae97992f344355,3,3,1,10,15,36,9,0,0,0,1,1,13,11,0,3,2,0,0,0,103,41,70
53ba6270f04e41a1,1,1,0,132,0,0,0,2,1,2,0,0,30,0,0,0,4,0,0,0,8,300,39
33306031e55d4f6c,6,3,4,10,6,1,1,5,0,3,6,5,30,0,0,0,14,3,0,1,10,35,4
509cebe2ee7a43bf,4,1,2,4,0,0,0,0,0,2,0,2,16,0,0,0,6,5,0,0,9,4,79
33deeb02ec1e49f8,3,0,1,3,0,1,1,0,0,3,0,1,7,0,0,0,4,0,0,0,4,7,56
da501cd58abb4454,2,1,2,7,5,2,1,0,0,1,5,2,11,0,0,0,6,0,0,0,0,0,3
a63fc983e2cc44dc,4,0,4,17,2,11,2,0,0,0,0,4,20,0,0,0,9,0,0,0,6,18,47
5c57f715cb9c4c52,4,1,7,23,6,0,0,0,0,0,1,7,20,0,0,0,5,3,0,0,8,16,26
25be5a5e35fb4bb5,6,1,4,9,0,1,1,2,0,0,1,3,24,0,0,0,12,0,0,0,11,7,25
75add35c1c4e4473,2,0,14,29,7,0,0,0,0,0,0,16,25,0,0,0,18,0,0,1,6,20,37
b5c91ba784734dc9,3,3,1,10,3,4,4,0,0,0,0,4,8,4,0,0,7,0,0,0,50,34,27
288036a5888a44fc,3,0,2,6,1,0,0,1,0,0,0,2,17,0,0,0,9,0,0,0,11,5,0
086731c872b14ba0,1,0,5,17,0,0,0,0,0,0,1,4,16,0,0,0,6,3,0,0,6,11,72
540d077acfce47ad,1,1,2,1,22,6,0,0,0,2,22,0,15,0,0,0,2,5,0,0,39,11,42
cd3ed0dfd65345bf,6,2,1,4,2,0,0,2,0,3,3,5,11,0,0,0,3,2,0,0,5,12,78
f669d7943a204625,5,2,3,36,3,0,0,6,4,4,1,4,60,0,0,0,9,0,0,0,14,120,20
bcff0cf40db646d1,2,1,4,11,10,0,0,0,0,0,6,10,14,0,0,0,8,0,0,0,0,6,75
9ad011007ee2441c,5,3,1,2,1,0,0,1,0,0,3,4,14,0,0,0,7,0,0,0,12,1,8
c08fa8ebe0894e01,4,0,3,15,2,8,0,1,0,0,0,3,23,0,0,0,7,0,0,0,11,3,0
10d9236e14bb4ef3,2,1,3,8,0,0,0,0,0,1,4,9,7,0,0,0,5,0,0,0,0,5,24
757b56d9023847ec,4,0,5,11,0,0,0,0,0,0,1,6,13,0,0,0,7,0,0,0,14,2,73
ba74a4dc13244da3,0,0,9,32,6,1,0,0,0,0,4,17,24,0,0,0,7,0,0,0,0,24,69
8219a6df926341a4,2,1,9,21,5,0,0,0,0,0,7,17,24,0,0,0,12,0,0,1,0,17,69
88aafe32bc764bd5,4,0,1,2,3,0,0,4,1,1,4,13,12,1,0,0,2,1,0,0,0,14,57
0b15c46da9e2428e,2,2,2,7,2,4,0,0,0,0,0,2,8,0,0,0,7,0,0,0,6,2,13
3305007d026a4ba2,3,2,10,27,21,3,1,1,0,0,6,32,24,3,0,1,5,0,2,0,4,30,65
35d692c868544fb0,2,0,4,10,11,4,0,0,0,0,9,3,21,0,0,0,14,2,0,0,0,18,46
a02c690cb0ae4ecf,4,1,2,6,0,0,0,1,0,0,1,3,11,0,0,0,5,0,0,0,10,10,24
c63b5050db42497d,0,0,2,11,0,6,0,0,0,0,0,2,5,0,0,0,2,1,0,0,2,3,58
fb0e60cc84834d44,6,1,7,26,2,0,0,4,0,0,4,11,31,0,0,0,11,0,0,0,14,4,73
b1f64c4b741643ef,4,3,4,11,3,0,0,0,0,1,0,3,17,0,0,0,3,1,0,0,17,3,33
79b14b34ee734098,2,0,2,8,0,0,3,0,0,0,5,5,11,0,0,0,7,0,0,1,0,1,28
a0e33e7092d649a0,4,1,3,9,2,4,0,0,0,0,2,3,14,0,0,0,6,0,0,0,8,16,7
3549573a1b604118,4,0,1,2,6,5,2,0,0,0,1,1,14,7,0,6,1,0,0,0,63,10,70
179784203fd34575,5,3,5,18,0,0,0,0,0,0,1,5,19,0,0,0,12,1,0,0,10,9,26
73d9df5e894e429d,2,1,3,12,1,1,1,0,0,0,0,3,10,0,0,0,6,0,0,0,11,5,23
4369ab85237248f5,0,0,5,15,3,3,0,0,0,0,0,5,10,0,0,0,6,0,0,0,10,8,11
1cf3613b67f04626,1,0,1,3,2,0,0,0,0,0,4,6,3,0,0,0,6,0,0,0,0,4,13
c3c86a7f672b47d0,1,0,7,17,5,0,0,0,0,0,11,12,18,3,0,0,7,1,0,0,1,21,18
d16122005753473a,1,0,3,10,2,0,0,0,0,0,0,2,13,0,0,0,6,0,0,0,6,10,29
81e0b13e3b744096,0,0,3,9,2,1,2,0,0,0,0,3,16,1,0,6,4,0,0,0,12,7,40
7a99cc2dab5f4489,2,0,5,13,8,3,0,0,0,0,2,4,12,3,0,2,4,1,0,0,23,6,59
599d744ecc5d424a,2,1,2,0,9,11,0,0,0,1,9,0,21,0,0,0,1,1,0,1,8,3,42
9337a26e90e14a29,0,0,3,7,5,0,0,0,0,0,4,7,11,0,0,0,4,0,0,0,0,9,13
1f33e5986e5c4cd5,4,0,2,6,2,0,0,0,0,1,0,2,15,0,0,0,5,1,0,0,6,4,51
66baffac38a44cde,4,0,2,6,1,0,0,1,0,0,1,1,16,0,0,0,5,0,0,0,6,1,29
0c7ba7c2bc2849cf,1,1,2,11,7,0,3,1,1,1,0,2,17,7,0,0,8,1,0,0,37,65,6
9d683b218dc24ac3,0,0,6,23,4,0,0,0,0,0,0,6,11,0,0,0,13,0,0,0,8,16,69
ecfd35621c174f1d,4,0,5,11,0,0,0,0,0,0,1,6,17,0,0,0,9,0,0,0,14,0,73
7868063e78784352,6,5,1,7,0,0,0,4,0,0,8,1,23,0,0,0,13,4,0,0,23,35,44
317c055e83b34e10,4,0,5,12,0,0,0,0,0,0,1,6,17,0,0,0,8,0,0,0,16,7,34
6286e0053b5a4e70,2,0,2,5,0,0,1,0,0,0,4,6,12,0,0,0,10,0,0,0,0,1,28
b25f9ba5ac7740fd,5,1,6,13,6,0,0,1,0,3,1,4,23,0,0,0,6,0,0,0,6,4,29
f4d304c5c57f4ee9,4,3,4,4,17,8,0,0,0,2,19,2,26,0,0,0,3,1,0,0,10,4,45
9af7992773af4e83,3,0,2,4,2,2,2,1,0,0,2,4,8,6,0,4,4,0,0,0,25,37,19
e991449aab4640cd,5,1,5,15,8,3,0,1,0,0,2,18,30,0,2,0,14,2,0,0,5,13,5
964f7d89ca4a4b21,2,1,2,6,6,2,1,0,0,1,0,1,10,0,0,0,6,0,0,0,6,2,3
88ed81fe570f4f1e,3,0,6,16,3,7,0,0,0,1,1,7,23,0,0,0,21,0,0,10,10,6,76
78f2b9f57a3d485d,7,1,1,6,22,17,14,0,0,0,10,103,26,4,0,4,2,0,0,0,77,49,70
4e22f3ed34134a37,3,1,4,11,5,0,1,0,0,0,5,11,12,0,0,3,4,0,0,0,1,5,65
db276f5dbac04143,3,1,5,16,3,0,0,0,0,1,1,5,18,8,0,2,5,1,0,0,16,3,59
5e3396d5edff4f3a,2,0,2,16,0,0,0,0,0,0,0,2,19,0,0,0,3,0,0,0,4,50,81
6bffccf2a63a4e58,2,1,3,7,1,1,0,0,10,0,0,3,30,0,0,3,4,1,0,0,13,36,23
45c0d77f52ac41bf,2,0,2,8,4,0,0,2,0,2,0,2,15,0,0,0,5,1,0,0,5,10,82
1255c46c123e4a00,3,1,5,12,0,0,0,0,0,0,0,5,19,0,0,0,8,0,0,0,11,12,23
ff8a421394c74f73,5,2,4,13,7,3,0,3,1,1,3,6,27,0,0,0,7,1,0,0,4,23,5
ad9ebba6cba04f89,3,0,6,14,3,0,0,0,0,2,0,5,16,14,0,0,6,2,0,0,38,18,35
837e27ff44794db3,2,0,2,5,0,0,0,0,0,1,0,2,8,0,0,0,5,2,0,0,6,0,51
e76139f82116403a,2,0,2,5,1,0,0,0,2,0,1,7,10,1,0,0,4,1,0,0,0,6,57
1cd5788d72e04996,2,0,12,25,4,0,0,0,0,0,6,18,24,0,0,0,16,0,0,0,0,16,37
524a3ac76a0d4277,3,0,6,14,0,0,0,0,0,0,1,6,17,9,0,0,7,3,0,0,14,6,35
5f22400f577f48c5,3,0,5,40,50,0,0,10,19,1,0,25,93,0,0,0,10,0,0,0,0,30,77
0e5a8b2af36144fb,2,0,7,13,24,0,2,3,0,4,2,6,14,0,0,0,6,0,0,0,14,10,50
fb99d0e5bfce42ad,269,5,1,842,839,0,0,2,2,3,0,1,814,0,0,0,7,0,0,0,544,2643,20
a5e20cde10cb4032,2,2,3,7,0,0,0,0,0,0,4,15,13,0,0,0,7,0,0,0,0,5,13
642baedb65384664,4,0,7,13,0,0,0,1,0,0,3,7,29,0,0,0,11,1,0,0,14,12,18
de1eb41cc53347c7,6,1,6,21,1,0,0,0,0,1,1,6,18,0,0,0,13,2,0,0,8,9,26
f2d7483ff1654094,0,0,3,8,0,0,2,0,0,0,0,3,13,1,0,2,7,0,0,0,9,5,15
0f63ab6f56c846d6,4,2,2,4,16,0,0,1,0,0,2,4,23,0,0,0,8,3,0,0,4,16,46
c10becc93dd4410c,7,1,8,26,5,0,0,1,0,2,3,7,35,0,0,0,12,2,0,0,6,12,26
5b007dd7291c48ef,2,1,2,6,0,0,0,0,0,1,0,2,13,0,0,0,10,4,0,2,9,27,79
d1d0965e4a654a8f,1,0,1,5,1,0,0,0,0,0,0,1,5,0,0,0,4,0,0,0,4,38,81
ff45b607d3b840fc,5,1,5,10,0,0,0,4,8,1,0,23,63,0,0,0,7,0,0,0,0,23,77
9d21837a6ebe4819,3,3,3,13,3,3,2,1,1,1,0,14,25,2,0,0,8,1,0,0,0,27,66
6163982bffef408b,2,1,2,7,4,0,0,0,0,1,0,1,14,0,0,0,4,2,0,0,5,8,82
b4735fdbd01c4c61,3,1,4,8,9,0,0,2,0,0,3,6,13,9,0,0,5,2,0,0,8,15,45
06db192e18984e84,1,0,9,20,10,20,1,1,0,0,2,5,20,0,0,0,1,8,0,0,6,25,46
f474e4d187924ea8,4,1,6,20,0,4,0,0,0,1,0,6,16,0,0,0,5,6,0,0,9,30,79
e190a3448def49eb,2,0,2,4,0,0,2,0,0,0,0,2,8,0,0,0,6,0,0,0,6,6,47
6c0ed59872aa4e84,1,0,4,11,4,0,0,0,0,1,4,12,10,0,0,0,10,0,0,1,0,8,69
2bf537ad0af74eff,2,0,3,7,3,0,0,0,0,2,0,3,8,0,0,0,5,0,0,0,10,6,75
47021277a53a43fb,7,1,10,21,7,0,0,0,0,1,3,12,39,0,0,0,20,0,0,4,8,27,55
001883f43b3045eb,3,0,4,9,0,0,0,2,0,3,7,10,14,0,0,0,5,0,0,0,0,7,75
734ae2fa05424df0,3,1,1,2,3,0,1,0,0,1,7,14,3,2,0,0,4,0,0,0,15,20,19
edc2b4067aa242f8,2,0,4,13,5,1,0,0,0,1,2,8,11,0,0,0,5,1,0,0,0,5,61
468e04335dea463b,3,0,2,16,14,37,7,0,0,0,1,3,23,7,0,10,2,0,0,0,70,21,70
c7e1e2f3112448b0,4,0,1,6,3,4,4,3,0,0,4,4,13,4,0,4,3,0,0,0,54,43,27
4d5965e0baec4b67,4,3,2,4,0,1,0,0,0,0,0,2,16,0,0,0,5,2,0,0,14,8,33
d89f0771baf440ac,2,0,5,11,0,0,0,0,0,0,1,5,14,7,0,0,9,3,0,0,12,16,35
20f66ee99ad0466f,2,0,7,20,1,0,0,2,0,0,1,17,35,0,0,0,9,2,0,0,4,35,2
b625bfc3a6694b5a,5,0,8,19,14,0,0,2,0,0,0,7,37,0,0,0,8,0,0,0,16,17,53
f193b4702b1346f4,1,0,2,6,1,0,0,0,0,0,1,3,10,0,0,0,9,0,0,0,6,12,74
2f721b2aaade4d52,3,1,3,6,0,0,0,4,3,1,4,5,17,0,0,0,3,2,0,0,14,6,60
1ca13311db5344f7,2,1,2,6,0,0,1,0,0,0,4,6,11,0,0,0,8,0,0,1,0,1,28
e798b78a53224067,0,0,5,12,2,1,2,0,0,0,0,5,12,1,0,4,4,0,0,0,12,16,40
4eefe8a19571497e,24,23,0,131,0,0,0,1,0,1,0,0,29,0,0,0,5,0,0,0,50,283,39
7d64e24878944ddc,6,1,4,8,4,1,0,0,0,4,3,2,13,0,0,0,6,0,0,0,6,3,29
b5f5c7cac94d486c,1,1,0,0,0,0,2,0,0,0,1,0,4,0,0,0,6,0,0,0,6,2,47
5839e8f54a034e2b,11,2,0,5,0,5,0,0,0,0,0,0,28,0,0,0,4,0,0,0,3,15,32
fbba20f94edf453e,4,1,5,14,5,0,1,0,0,0,2,6,18,1,0,4,4,0,0,0,10,9,65
32a239b5e27a4735,0,0,4,10,0,0,0,0,0,0,8,14,4,0,0,0,5,0,0,0,0,4,76
891f8c9b0c0d4da9,6,0,0,0,0,0,0,4,1,3,2,12,19,0,0,0,1,0,0,0,1,14,32
6ebdc3f7c4a846e0,9,3,3,16,1,1,0,2,20,2,0,3,79,0,0,0,9,1,0,0,13,59,9
c41742e159b64491,13,10,6,20,0,0,0,30,12,0,6,186,146,0,0,0,7,0,0,0,0,39,77
436cb7bb1c8c4acd,5,4,1,12,0,10,4,9,0,4,0,1,35,0,0,0,10,0,0,0,4,59,14
5afd34b1d9c341ac,3,2,1,4,10,4,1,0,0,1,4,4,7,0,0,0,9,0,0,0,0,0,3
b04b2e0100324c8b,0,0,2,2,4,0,0,0,0,0,1,1,6,0,0,0,4,0,0,0,8,4,48
c5c1e5d560c049c9,2,0,2,6,0,1,0,1,1,3,10,9,9,4,0,0,6,0,0,0,8,10,53
a42dff9a0131442a,4,2,2,6,1,0,0,2,0,0,3,17,15,2,0,0,3,2,0,0,7,16,78
d8c5c9aacc644304,2,0,2,2,4,0,0,0,0,0,0,9,9,1,0,0,3,1,0,0,2,6,17
88285436c3fb4f0c,4,1,1,3,2,7,0,2,0,0,3,3,7,0,0,0,0,2,0,0,2,8,57
1786688be02140bd,1,0,6,14,41,4,1,0,0,0,2,5,18,30,0,2,12,0,0,0,35,13,21
f97241a1867b4eb2,4,1,4,9,9,0,0,1,0,0,2,5,18,0,0,0,6,2,0,0,13,22,30
03e25236eb994994,25,1,0,60,0,29,0,1,1,1,0,0,75,0,0,0,5,1,0,0,54,183,39
344b507337f449ef,3,2,3,7,2,1,1,0,0,0,2,3,16,0,0,0,8,0,0,0,4,12,14
7a55f8e2c4b348e3,8,7,6,52,14,1,0,0,0,0,2,7,25,0,0,0,13,0,0,0,8,11,55
2e8dcc70b1f844b9,4,1,4,18,10,7,0,0,0,0,3,4,10,0,0,0,15,0,0,2,8,11,55
4629dca45e5544df,0,0,4,6,2,0,2,0,0,2,0,2,9,0,0,0,4,0,0,0,6,10,47
dd478ec81cfb4748,13,10,2,11,0,0,0,2,11,2,1,2,59,7,0,0,7,0,0,0,34,57,6
13f348e057ba49a6,2,2,2,18,1,6,0,0,0,0,5,12,8,0,0,0,4,1,0,0,0,5,10
7fe01044d1894a29,2,1,1,1,0,0,0,0,0,0,0,3,9,0,0,0,5,0,0,0,10,1,8
00843082fce74fac,3,2,4,11,6,2,1,1,0,0,0,4,19,0,0,0,7,1,0,0,8,27,66
a26e6b2dda4b4266,2,1,0,0,0,0,1,0,0,0,5,4,3,0,0,0,7,0,0,0,0,1,47
9473ed329dcd44d0,1,1,1,2,3,0,0,0,0,0,6,11,6,1,0,0,3,1,0,0,0,4,10
18872b8ee61a468f,1,1,0,3,5,9,2,0,0,0,0,1,6,3,0,17,0,0,0,0,32,16,36
5445f8e4bafe4691,1,0,2,5,0,0,0,0,0,1,0,1,5,0,0,0,3,3,0,0,6,6,51
de71c48b60944a38,4,0,4,11,1,0,0,0,0,1,5,10,14,0,0,0,10,0,0,0,0,12,24
3c2be32f0b61444e,4,1,1,8,9,3,4,1,0,1,1,0,18,0,0,0,5,1,0,0,12,38,66
df3b248050dc46c7,3,1,2,6,3,1,0,0,0,0,1,4,9,0,0,0,7,0,0,0,8,11,7
0b6a13c54e0646c1,3,3,2,10,11,6,2,2,0,1,1,27,15,1,0,0,4,1,0,0,0,45,66
9d632c0993b949bf,1,1,1,0,5,0,0,0,0,0,1,0,5,0,0,0,2,1,0,0,3,5,63
51abe51e9bb44b01,4,1,3,4,4,0,0,0,0,2,7,9,12,0,0,0,5,0,0,0,0,6,75
bdd67a763dc74dd9,6,5,5,10,13,3,0,0,0,0,3,5,23,0,0,0,12,5,0,0,8,26,4
d96875305c36455f,4,1,4,15,5,0,0,0,0,0,4,3,16,0,0,0,7,0,0,0,12,10,41
f1d48f9ee9604f2f,1,1,1,8,3,8,0,0,0,1,0,0,8,0,0,0,14,0,0,0,14,8,22
55c4c847623541a4,4,2,6,18,19,0,0,5,0,2,7,3,42,0,0,0,10,5,0,0,2,35,46
5ae29ea489ef4694,3,1,8,20,4,0,0,0,0,0,1,9,20,21,0,0,5,3,0,0,22,21,59
bf733697a25742bb,3,0,3,11,0,0,1,0,0,1,0,3,9,0,0,0,6,0,0,0,11,5,23
8eb07651068c43b7,7,6,2,16,3,0,0,3,12,3,0,2,55,0,0,0,17,0,0,0,14,55,20
06dda2e54733478e,2,1,2,6,0,0,0,0,0,2,6,8,6,0,0,0,5,0,0,0,0,0,75
6ab2a5e2858d45ff,30,12,4,9,0,0,0,27,0,6,50,516,20,0,0,0,4,0,0,0,64,24,2
dcd26d791c77449f,8,2,1,4,14,9,6,5,0,0,14,57,22,10,0,8,2,0,0,0,24,90,70
f636fe45f1bb4457,2,1,4,9,4,0,0,0,0,0,6,10,9,0,0,0,7,0,0,0,0,0,75
f8efb59f7f7546e2,5,0,5,17,2,0,0,0,0,0,1,6,21,0,0,0,8,1,0,0,10,11,26
884c1d198f074907,2,1,4,14,0,0,0,1,0,0,0,5,18,0,0,0,9,0,0,0,8,7,7
d50af9a3d3284845,4,0,8,17,0,0,0,1,0,0,1,9,24,0,0,0,11,0,0,0,14,0,73
43ea97888af445e6,5,0,5,12,0,0,0,0,0,0,3,18,16,0,0,0,7,0,0,0,8,7,34
5c15be7fc78a4b4c,1,0,6,15,22,6,3,0,0,0,1,6,20,7,0,5,7,0,0,0,49,19,21
a45a6cde24b2460e,6,1,3,7,1,0,1,0,0,1,0,3,19,0,0,0,9,0,0,0,10,4,16
f6f92a0b8a3d46eb,0,0,8,20,4,0,0,0,0,0,8,12,13,0,0,0,12,0,0,0,0,13,80
e81b3ea13bae4019,3,3,2,12,3,4,4,0,0,0,0,5,10,4,0,4,3,0,0,0,50,37,27
14bb28b892b04cf0,1,0,7,18,3,4,0,0,0,0,0,8,14,0,0,0,26,0,0,4,12,18,76
9a7ba5bbd0314ff9,1,0,3,11,4,4,0,0,0,1,6,11,7,0,0,0,8,0,0,0,0,3,11
b67546fb66f74734,1,0,1,6,4,2,0,5,0,0,0,1,17,0,0,0,9,0,0,0,14,13,22
faebff06a23749f6,0,0,2,3,5,1,0,0,0,0,4,5,4,0,0,0,5,1,0,0,0,6,13
02779cb859e14286,3,0,5,14,8,4,0,0,0,0,8,5,26,0,0,0,11,1,0,0,14,6,35
689aef4519fd4a89,4,0,1,2,2,10,0,1,0,1,3,15,9,0,0,0,2,6,0,0,7,6,78
298c49644f044571,4,3,3,12,6,4,2,1,0,1,0,4,17,0,0,0,6,2,0,0,14,29,66
34a075b6138f465f,3,2,4,12,1,1,1,0,1,1,0,3,17,0,0,0,4,2,0,0,10,19,66
0363f5bfd4f1407a,3,2,1,6,0,0,0,0,0,0,3,1,17,12,0,0,12,0,0,0,20,6,71
ec4c05e1b09140c1,2,1,1,2,1,0,0,0,9,1,0,0,26,0,0,0,2,1,0,0,2,14,57
a7ca5bab0e73439a,4,3,1,10,3,8,4,2,0,0,3,4,16,8,0,4,7,0,0,0,50,52,27
19c77e4b265440f7,11,7,0,16,0,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,3,28,32
da2f7329944a47e9,2,0,8,20,22,23,1,0,0,0,6,35,26,1,0,0,9,0,0,0,15,35,21
cc2992f597784aed,5,1,7,28,8,0,0,0,0,1,1,8,24,20,0,3,5,2,0,0,27,10,59
f6954fbbd56c430c,5,2,4,8,6,0,0,0,0,1,2,3,24,0,0,0,6,1,0,0,10,7,5
a057eea6c5c34691,6,0,3,6,5,0,2,1,0,0,2,5,17,4,0,0,3,0,0,0,21,25,19
15adfc86c02449c2,4,1,4,9,2,0,1,0,0,0,1,5,17,0,0,4,4,0,0,0,9,6,65
e5bfce73734947c5,3,2,4,16,4,0,0,1,1,1,12,7,21,0,0,0,12,0,0,0,0,69,20
02b3ed1e51e54694,1,0,6,30,12,21,0,0,0,2,8,4,21,0,0,0,7,2,0,0,12,26,35
d5ec02dbf8d84c9c,13,13,1,2,0,1,0,25,13,1,0,1,102,0,0,0,10,1,0,0,48,61,9
cc998520f3054884,8,0,5,26,2,0,0,1,0,0,5,7,24,6,0,0,5,1,0,0,3,15,12
4a380eac865a4fcc,3,0,3,12,4,0,0,1,0,0,3,4,9,0,0,0,5,0,0,0,8,2,8
8966794c63f44bdf,5,5,5,25,8,0,0,4,4,4,12,9,48,0,0,0,13,0,0,0,0,98,20
3b37be42c7374669,2,0,1,18,3,3,0,0,0,2,0,0,8,0,0,0,10,0,0,0,14,8,22
fb2616ef00324128,0,0,5,18,3,7,0,0,0,0,8,9,14,0,0,0,9,0,0,0,0,9,80
0e8afb7c91f1445d,5,0,6,24,5,0,0,1,0,0,3,6,18,0,0,0,6,2,0,0,10,11,26
cb031521628a4a97,1,0,3,8,0,0,0,2,1,1,1,3,22,0,0,0,5,0,0,0,8,59,39
a8a926d4ffae477f,2,2,2,9,1,0,0,0,0,0,4,11,12,0,0,0,4,1,0,0,0,8,10
862e7c70076246cc,6,6,4,20,11,0,0,1,1,1,12,8,34,0,0,0,12,0,0,0,0,51,20
302623d9e4954159,4,1,4,11,3,0,0,0,0,0,0,5,17,0,0,0,6,1,0,0,9,3,5
f9f8aabe2f474339,3,2,2,2,9,10,0,0,0,4,9,0,17,0,0,0,1,1,0,1,3,3,42
832670cf938a4cce,2,0,4,10,0,0,0,1,0,1,8,10,10,3,0,0,8,1,0,0,0,18,18
6ddb0d33967a4bea,3,0,5,18,3,0,0,0,0,1,2,4,16,0,0,0,9,0,0,0,9,7,54
b655ddee68c148f8,6,1,5,18,4,0,0,0,0,0,3,17,18,2,0,0,9,2,0,0,2,13,26
ac06efe9fcb44c22,4,2,1,2,0,0,0,0,0,0,2,1,13,0,0,0,5,0,0,0,8,0,8
97fd153bb8d544f4,1,0,7,26,9,4,1,0,0,0,4,42,24,0,0,2,16,0,0,0,10,11,21
1e9122b9599449c7,0,0,3,8,2,1,2,0,0,0,0,3,12,1,0,4,4,0,0,0,12,5,40
249f4983178f449c,4,0,3,7,1,0,1,0,0,0,2,11,18,0,0,0,5,0,0,0,0,5,64
b62f36415f364865,4,2,3,6,0,0,0,1,0,1,2,3,13,0,0,0,5,1,0,0,9,3,5
7aca23847cee48b2,3,2,2,4,2,0,0,0,0,1,4,14,10,0,0,0,4,2,0,0,7,4,79
73a2f16adc4541cb,1,1,4,9,2,0,0,0,0,0,0,4,13,0,0,0,7,0,0,0,10,7,75
ab66998785a948a1,1,0,6,17,1,0,0,0,0,0,1,6,11,0,0,0,26,0,0,8,10,9,76
6b3d361ab6fb4093,4,0,3,6,3,0,3,2,0,2,0,3,21,0,0,0,6,0,0,0,6,8,64
08d46beda564466e,2,0,5,15,3,0,0,0,0,1,1,5,11,0,0,0,11,0,0,0,9,1,54
dd0247fd21bf431a,8,7,0,0,0,0,0,2,0,3,2,52,17,0,0,0,1,0,0,0,1,27,32
ab67fb9d78984fe4,2,0,4,8,0,0,0,0,0,1,0,4,9,0,0,0,5,0,0,0,9,6,67
5d938f88c8b944fc,7,1,5,16,44,5,0,4,0,0,48,6,37,0,0,0,9,4,0,0,23,35,44
74c09f2973be4251,1,0,7,16,2,0,0,0,0,2,1,4,17,0,0,0,5,5,0,0,6,10,72
5598fbc0a72d4d53,0,0,3,6,6,0,0,0,0,0,4,9,7,0,0,0,4,0,0,0,0,7,48
1340246edc6645b3,1,0,5,15,1,0,0,0,0,0,9,11,9,0,0,0,18,0,0,4,0,17,76
70aef3b238bd40fe,6,0,3,5,0,1,1,0,0,0,3,2,20,0,0,0,8,0,0,0,11,7,25
462d3dee235c4f10,2,0,2,6,0,0,0,0,0,2,6,6,6,0,0,0,8,0,0,0,0,0,75
61cbaf47397446da,6,2,6,14,9,1,2,3,0,0,5,7,39,0,0,0,14,7,0,0,14,18,4
2c124df2491f4757,2,0,5,13,1,0,0,0,0,0,7,9,7,0,0,0,8,0,0,0,0,6,49
6faa291564d74edd,2,0,8,22,8,0,0,0,0,0,10,18,14,2,0,0,15,0,0,4,0,6,76
5738740238d14ff7,5,0,2,8,15,13,10,4,0,2,2,4,26,13,0,2,2,0,0,0,102,32,70
8ff2208bdac34528,1,0,3,7,0,0,0,0,0,0,9,11,10,11,0,0,10,1,0,0,0,8,71
ae9495b16a6b4ef1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,4,0,0,6,4,51
f93ad9c2ae1f4bf9,1,0,2,12,0,2,0,0,0,0,1,2,9,0,0,0,6,2,0,0,12,16,10
23866060570140a1,6,4,3,10,0,0,0,1,9,1,1,3,41,0,0,0,8,0,0,0,13,46,9
b5dc9ed4857847fd,4,0,5,11,0,0,0,1,0,0,8,14,35,4,0,0,9,1,0,0,2,14,18
2b0117e99913471d,4,3,1,10,3,4,4,3,0,0,4,5,17,4,0,4,3,0,0,0,54,43,27
7589c5c3f38e438c,3,0,2,8,1,0,1,1,0,0,0,2,13,0,0,0,6,0,0,0,11,6,0
273d396b02c0422d,3,2,2,6,8,9,5,0,0,0,1,3,20,7,0,11,3,1,0,0,70,22,70
1370d28f0d574f04,5,4,3,8,1,0,0,1,0,2,8,11,18,0,0,0,12,0,0,0,5,41,9
0d6de41b594f40b3,2,0,3,9,2,0,0,18,5,1,17,17,16,0,0,0,7,1,0,0,3,5,12
1c683866b1624692,1,0,4,7,8,4,0,0,0,0,1,4,12,18,0,0,9,0,0,0,12,3,71
7c46cdfe30bb4519,1,0,6,20,6,3,0,0,0,0,1,6,24,32,0,2,17,0,0,0,35,17,21
0af32d18314d45cd,0,0,2,4,0,0,0,0,0,0,0,2,8,0,0,0,4,1,0,0,14,3,33
e5685845b05e4465,4,0,2,7,0,0,0,0,9,0,1,1,35,0,0,0,8,0,0,0,4,27,81
f5b5578d8d894c0c,6,4,3,9,11,3,2,1,0,0,4,5,20,0,0,0,9,1,0,0,14,23,4
ba90be7a44044753,3,0,3,7,2,0,0,0,0,2,1,6,15,1,0,0,6,2,0,0,0,21,43
dbfe6fb3db494725,0,0,3,8,2,1,2,0,0,0,0,3,13,2,0,4,4,0,0,0,12,8,40
3bb8d1acad0c49bd,2,0,5,9,4,0,0,0,2,0,0,4,15,0,0,0,7,0,0,0,10,6,80
61b56e1b045f4017,4,3,4,8,0,0,1,0,0,0,0,4,16,0,0,0,3,2,0,0,16,0,33
9b07e017a50e4e0d,3,2,3,5,0,0,0,0,0,0,7,7,16,0,0,0,7,0,0,0,5,4,23
d0bc9521aa2f4fe5,0,0,10,21,3,1,0,0,0,0,0,10,22,0,0,0,10,0,0,0,20,18,38
5750487142374b38,5,5,11,29,20,0,0,0,0,2,5,8,42,0,0,0,7,3,0,0,2,67,46
ce399e1e517e4a50,4,1,2,2,19,8,0,0,0,5,19,0,18,0,0,0,2,4,0,0,30,9,42
